date;in_hospital;indicator;life_expectancy;new_cases;new_deaths;new_tests;new_vaccinations;people_fully_vaccinated;people_vaccinated;total_cases;total_vaccinations
2021-08-01T00:00:00.000Z;25498;Daily ICU occupancy;681.709.282.700.422;1961769;29496;6137401;146134897;3876513130;8522589474;830194612;17123804451
2021-07-31T00:00:00.000Z;20862;Daily ICU occupancy;681.709.282.700.422;2113753;35363;7462657;130008539;3725821852;8069730614;828232843;16442171590
2021-07-30T00:00:00.000Z;24236;Daily ICU occupancy;681.709.282.700.422;3005225;38483;8970127;173029811;3773120344;8362261834;826119090;16725576301
2021-07-29T00:00:00.000Z;23732;Daily ICU occupancy;681.709.282.700.422;2661268;43472;8430432;183599914;3789287144;8377745755;823113865;16662420561
2021-07-28T00:00:00.000Z;20291;Daily ICU occupancy;681.709.282.700.422;2671160;41100;8279152;171142501;3734922970;8304150464;820452597;16465577101
2021-07-27T00:00:00.000Z;22684;Daily ICU occupancy;681.709.282.700.422;2513292;39513;7888995;165274926;3688943206;8224961291;817781437;16262785041
2021-07-26T00:00:00.000Z;21971;Daily ICU occupancy;681.709.282.700.422;2235937;31483;6723749;162080017;3667105880;8222183828;815268145;16174861536
2021-07-25T00:00:00.000Z;21394;Daily ICU occupancy;681.709.282.700.422;1821629;29326;6259107;106875348;3606001215;8127840876;813032208;15982079967
2021-07-24T00:00:00.000Z;20820;Daily ICU occupancy;681.709.282.700.422;1777216;34822;7040125;126052375;3508706850;7996623829;811210579;15699821865
2021-07-23T00:00:00.000Z;20417;Daily ICU occupancy;681.709.282.700.422;2992900;33323;8287506;154500419;3492613132;7990271622;809433363;15617303868
2021-07-22T00:00:00.000Z;20186;Daily ICU occupancy;681.709.282.700.422;2340885;35273;8031100;156773723;3492796068;7983005319;806440463;15540614281
2021-07-21T00:00:00.000Z;20842;Daily ICU occupancy;681.709.282.700.422;2306825;34865;7847335;131004949;3428360502;7903646810;804099578;15361449199
2021-07-20T00:00:00.000Z;19646;Daily ICU occupancy;681.709.282.700.422;2201111;47865;7783731;132041696;3405593194;7885582127;801792753;15229540335
2021-07-19T00:00:00.000Z;19218;Daily ICU occupancy;681.709.282.700.422;2041402;28792;7048779;125725637;3369880152;7829098182;799591642;15096077060
2021-07-18T00:00:00.000Z;18751;Daily ICU occupancy;681.709.282.700.422;1723741;26578;6590370;79606417;3245718221;7460171127;797550240;14559670484
2021-07-17T00:00:00.000Z;18449;Daily ICU occupancy;681.709.282.700.422;1999217;30046;8037381;116659008;3288231553;7748738147;795826499;14867469365
2021-07-16T00:00:00.000Z;18258;Daily ICU occupancy;681.709.282.700.422;2452749;34760;9020458;131721855;3216776248;7669006863;793827282;14682762412
2021-07-15T00:00:00.000Z;18088;Daily ICU occupancy;681.709.282.700.422;2369796;34523;9488765;143271389;3245830673;7703722961;791374533;14684966112
2021-07-14T00:00:00.000Z;18912;Daily ICU occupancy;681.709.282.700.422;2208236;34611;8477410;147003440;3197545767;7639407242;789004737;14540492942
2021-07-13T00:00:00.000Z;18095;Daily ICU occupancy;681.709.282.700.422;2168074;33741;8193672;141769289;3158431642;7597326792;786796501;14399678034
2021-07-12T00:00:00.000Z;17910;Daily ICU occupancy;681.709.282.700.422;1796843;32486;7293385;120238827;3125694859;7538072172;784628427;14261102689
2021-07-11T00:00:00.000Z;17696;Daily ICU occupancy;681.709.282.700.422;1499061;30441;6817431;85869744;3078001860;7494946909;782831584;14139450924
2021-07-10T00:00:00.000Z;17542;Daily ICU occupancy;681.709.282.700.422;1722334;26398;7871760;109237138;3008792984;7406969186;781332523;13963690205
2021-07-09T00:00:00.000Z;17613;Daily ICU occupancy;681.709.282.700.422;2079222;33605;8454966;109089513;2905307602;7043706113;779610189;13457956273
2021-07-08T00:00:00.000Z;17689;Daily ICU occupancy;681.709.282.700.422;1970139;35987;8526796;160043810;2973182184;7346781940;777530967;13782631851
2021-07-07T00:00:00.000Z;18572;Daily ICU occupancy;681.709.282.700.422;1882066;34301;8265653;134186923;2939507821;7318370121;775560828;13667957668
2021-07-06T00:00:00.000Z;17749;Daily ICU occupancy;681.709.282.700.422;1838886;34291;7624088;134106397;2883999827;7231660534;773678762;13492289580
2021-07-05T00:00:00.000Z;17762;Daily ICU occupancy;681.709.282.700.422;1540353;29781;6833784;132296987;2868855671;7212039197;771839876;13393880806
2021-07-04T00:00:00.000Z;17806;Daily ICU occupancy;681.709.282.700.422;1316170;26486;6930396;99169486;2816470338;7162954682;770299523;13271958919
2021-07-03T00:00:00.000Z;17766;Daily ICU occupancy;681.709.282.700.422;1516977;27769;7435282;137137743;2746575443;7047731817;768983353;13065145582
2021-07-02T00:00:00.000Z;18273;Daily ICU occupancy;681.709.282.700.422;1783620;33420;8531292;141523552;2720543538;6994125108;767466376;12928617781
2021-07-01T00:00:00.000Z;18302;Daily ICU occupancy;681.709.282.700.422;1776316;34535;9151025;175928944;2711463467;7005772092;765682756;12844617679
2021-06-30T00:00:00.000Z;19602;Daily ICU occupancy;681.709.282.700.422;1614666;37232;8351586;155782092;2685200835;6941499608;763906440;12686430501
2021-06-29T00:00:00.000Z;19266;Daily ICU occupancy;681.709.282.700.422;1542871;33248;7718624;169056560;2649249472;6898438781;762291774;12521075318
2021-06-28T00:00:00.000Z;19662;Daily ICU occupancy;681.709.282.700.422;1341899;26629;7787084;155161970;2621465712;6854354646;760748903;12374697508
2021-06-27T00:00:00.000Z;19737;Daily ICU occupancy;681.709.282.700.422;1246717;24468;7197435;140720666;2580192743;6802577964;759407004;12200143953
2021-06-26T00:00:00.000Z;19843;Daily ICU occupancy;681.709.282.700.422;1460477;30284;7306995;170248466;2538889470;6673184482;758160287;12027034327
2021-06-25T00:00:00.000Z;20066;Daily ICU occupancy;681.709.282.700.422;1685127;37356;7975489;183352204;2492893448;6598529828;756699810;11821374900
2021-06-24T00:00:00.000Z;20484;Daily ICU occupancy;681.709.282.700.422;1647404;34875;7925055;195994014;2497230782;6588226979;755014683;11708021543
2021-06-23T00:00:00.000Z;21803;Daily ICU occupancy;681.709.282.700.422;1612438;38039;8037613;177988656;2462010663;6520146137;753367279;11521997252
2021-06-22T00:00:00.000Z;21176;Daily ICU occupancy;681.709.282.700.422;1648050;36340;7846787;178512589;2421417997;6461544401;751754841;11297813078
2021-06-21T00:00:00.000Z;21407;Daily ICU occupancy;681.709.282.700.422;1207889;28513;6734739;172690324;2398202094;6421445831;750106791;11172714968
2021-06-20T00:00:00.000Z;21340;Daily ICU occupancy;6.808.910.638.297.870;1219824;27041;6357118;133997338;2371049973;6358563395;748898902;10993886498
2021-06-19T00:00:00.000Z;21478;Daily ICU occupancy;6.808.910.638.297.870;1392178;32601;7016093;152023949;2332596698;6289032919;747679078;10833754197
2021-06-18T00:00:00.000Z;22050;Daily ICU occupancy;6.808.910.638.297.870;1627981;37284;8010233;177022701;2297795924;6223981895;746286900;10653594360
2021-06-17T00:00:00.000Z;22388;Daily ICU occupancy;6.808.910.638.297.870;1597997;37669;10068788;184831914;2297317260;6216517075;744658919;10539258463
2021-06-16T00:00:00.000Z;24101;Daily ICU occupancy;6.808.910.638.297.870;1572150;40641;7956817;170202765;2261416317;6156592138;743060922;10343778314
2021-06-15T00:00:00.000Z;23265;Daily ICU occupancy;6.808.910.638.297.870;1527231;43803;7336295;160015339;2217858374;6088542486;741488772;10145966414
2021-06-14T00:00:00.000Z;24092;Daily ICU occupancy;6.838.008.547.008.540;1252293;32561;6845264;115101675;2199536059;6059499273;739961541;10021578349
2021-06-13T00:00:00.000Z;24221;Daily ICU occupancy;6.838.008.547.008.540;1220851;37179;6636440;110077457;2165734970;6006428669;738709248;9889285423
2021-06-12T00:00:00.000Z;24350;Daily ICU occupancy;6.838.008.547.008.540;1486434;39171;6998855;124988379;2142591484;5956883346;737488397;9770000223
2021-06-11T00:00:00.000Z;24664;Daily ICU occupancy;6.838.008.547.008.540;1708725;47701;7994145;150394769;2105903264;5886255683;736001963;9603849909
2021-06-10T00:00:00.000Z;24986;Daily ICU occupancy;6.838.008.547.008.540;1845387;35201;8264859;160907717;2095667403;6488982237;734293238;9499636900
2021-06-09T00:00:00.000Z;26757;Daily ICU occupancy;6.838.008.547.008.540;1699806;41366;8204443;150842187;2069387148;3964507552;732447851;9348541044
2021-06-08T00:00:00.000Z;25859;Daily ICU occupancy;6.838.008.547.008.540;1504694;43462;7725712;142561081;2039689075;3910028423;730748045;9188675739
2021-06-07T00:00:00.000Z;26384;Daily ICU occupancy;6.838.008.547.008.540;1307504;33208;7200327;127856131;2009215814;3848535119;729243351;9051456757
2021-06-06T00:00:00.000Z;26526;Daily ICU occupancy;6.838.008.547.008.540;1313073;29231;8140686;105717363;1984639435;3806942603;727935847;8921978988
2021-06-05T00:00:00.000Z;26619;Daily ICU occupancy;6.838.008.547.008.540;1604849;37936;9103432;131394777;1966661220;3767543796;726622774;8816560943
2021-06-04T00:00:00.000Z;27019;Daily ICU occupancy;6.838.008.547.008.540;1731313;43520;9824632;160420984;1921075431;3693261807;725017925;8610488161
2021-06-03T00:00:00.000Z;27713;Daily ICU occupancy;6.838.008.547.008.540;1971848;41000;10496594;143639242;1924805086;3684692509;723286612;8534765051
2021-06-02T00:00:00.000Z;29837;Daily ICU occupancy;6.838.008.547.008.540;1971646;48341;10201917;166889603;1898028300;3640376050;721314764;8390282759
2021-06-01T00:00:00.000Z;28646;Daily ICU occupancy;6.838.008.547.008.540;1879959;44647;7676051;157007762;1873464360;3593180497;719343118;8235274642
2021-05-31T00:00:00.000Z;29122;Daily ICU occupancy;6.838.008.547.008.540;1568945;35807;6573530;146674838;1843766258;3543526243;717463159;8064737154
2021-05-30T00:00:00.000Z;29214;Daily ICU occupancy;6.838.008.547.008.540;1584959;33738;6311080;110466226;1820434655;3503212004;715894214;7906667731
2021-05-29T00:00:00.000Z;29216;Daily ICU occupancy;6.838.008.547.008.540;1950482;43390;7176954;129917527;1796348078;3459743005;714309255;7766943700
2021-05-28T00:00:00.000Z;29697;Daily ICU occupancy;6.838.008.547.008.540;2062298;48754;8356135;136815617;1767666858;3399672337;712358773;7606197623
2021-05-27T00:00:00.000Z;30251;Daily ICU occupancy;6.838.008.547.008.540;2236905;52356;9390145;136353749;1751294425;3373826104;710296475;7485695657
2021-05-26T00:00:00.000Z;32583;Daily ICU occupancy;6.838.008.547.008.540;2321759;52321;9023141;147926473;1735700540;3347586557;708059570;7382195575
2021-05-25T00:00:00.000Z;31437;Daily ICU occupancy;6.838.008.547.008.540;2172043;54168;8526504;134727316;1723293147;3322624184;705737811;7259364558
2021-05-24T00:00:00.000Z;31014;Daily ICU occupancy;6.838.008.547.008.540;1832844;36992;7119004;118887429;1704414193;3294496399;703565768;7120507122
2021-05-23T00:00:00.000Z;31591;Daily ICU occupancy;6.838.008.547.008.540;1952434;39600;6931296;90375742;1675630989;3234541367;701732924;6983978684
2021-05-22T00:00:00.000Z;31677;Daily ICU occupancy;6.838.008.547.008.540;2325812;46182;7451185;110699943;1662797063;3207884604;699780490;6873101223
2021-05-21T00:00:00.000Z;32120;Daily ICU occupancy;6.838.008.547.008.540;2559807;52781;8670925;125176588;1595173694;3016024311;697454678;6571964267
2021-05-20T00:00:00.000Z;32586;Daily ICU occupancy;6.834.630.901.287.550;2568143;53875;8936683;138392351;1622561571;3149311724;694894871;6669087096
2021-05-19T00:00:00.000Z;35135;Daily ICU occupancy;6.834.630.901.287.550;2761720;55062;9173889;115250574;1592380990;3093950488;694070958;6511390311
2021-05-18T00:00:00.000Z;33850;Daily ICU occupancy;6.834.630.901.287.550;2558189;58076;10014283;116712825;1564998845;3060791255;691309238;6397415696
2021-05-17T00:00:00.000Z;34454;Daily ICU occupancy;6.834.620.689.655.170;2201127;46828;5822088;109659220;1548689736;3029436739;688751049;6291667600
2021-05-16T00:00:00.000Z;34474;Daily ICU occupancy;6.834.620.689.655.170;2231485;41687;4450902;89446595;1526436078;2996442593;686549922;6178289905
2021-05-15T00:00:00.000Z;34718;Daily ICU occupancy;6.834.620.689.655.170;2576240;49689;6683562;96830989;1497767574;2943931044;684318437;6043188246
2021-05-14T00:00:00.000Z;35299;Daily ICU occupancy;6.834.620.689.655.170;2903445;53386;7837004;106010875;1473776527;2905446314;681742197;5931274934
2021-05-13T00:00:00.000Z;35822;Daily ICU occupancy;6.834.620.689.655.170;3003581;56049;7227091;108577936;1468258260;2902559456;678838752;5869580957
2021-05-12T00:00:00.000Z;38369;Daily ICU occupancy;6.834.620.689.655.170;3116478;57353;7912795;110510374;1446479053;2869646103;675835171;5761803574
2021-05-11T00:00:00.000Z;37384;Daily ICU occupancy;6.834.620.689.655.170;3043475;58551;7746423;101546347;1420945257;2844544750;672718693;5663955051
2021-05-10T00:00:00.000Z;37998;Daily ICU occupancy;6.834.620.689.655.170;2556374;46616;7303185;89973503;1380467298;2785809817;669675218;5534521623
2021-05-09T00:00:00.000Z;38177;Daily ICU occupancy;6.834.620.689.655.170;2591653;42296;6911313;56074370;1354994233;2754398294;667118844;5437907010
2021-05-08T00:00:00.000Z;38441;Daily ICU occupancy;6.834.620.689.655.170;3223209;54268;6979275;82469570;1351985463;2742627360;664527191;5395457101
2021-05-07T00:00:00.000Z;38886;Daily ICU occupancy;6.834.620.689.655.170;3420513;59767;8546355;108963290;1330199418;2718267823;661303982;5311728671
2021-05-06T00:00:00.000Z;39561;Daily ICU occupancy;6.830.030.303.030.300;3578690;60617;9268644;100740968;1300869560;2684796462;657883469;5211766281
2021-05-05T00:00:00.000Z;41852;Daily ICU occupancy;6.830.030.303.030.300;3488543;61617;8766171;85997756;1276045947;2656410022;654304779;5123653610
2021-05-04T00:00:00.000Z;41122;Daily ICU occupancy;6.830.030.303.030.300;3313925;58063;8324163;78636171;1240966758;2612378112;650816236;5026985002
2021-05-03T00:00:00.000Z;41659;Daily ICU occupancy;6.830.030.303.030.300;2811604;49055;7352917;60600420;1206929811;2584147741;647502311;4947081258
2021-05-02T00:00:00.000Z;41499;Daily ICU occupancy;6.830.030.303.030.300;2760648;42058;8622078;45087190;1192110667;2554422659;644690707;4875169916
2021-05-01T00:00:00.000Z;41583;Daily ICU occupancy;6.830.030.303.030.300;3262415;53201;7068812;58198265;1181757338;2539798196;641930059;4830145960
2021-04-30T00:00:00.000Z;41981;Daily ICU occupancy;6.830.030.303.030.300;3641385;59430;8520372;104529230;1162577421;2505048293;638667644;4745073062
2021-04-29T00:00:00.000Z;42390;Daily ICU occupancy;6.830.030.303.030.300;3704981;65409;9226237;102816221;1142091597;2493357111;635026259;4675963319
2021-04-28T00:00:00.000Z;44067;Daily ICU occupancy;6.830.030.303.030.300;3756273;66153;9062394;104950943;1115322841;2465148356;631321278;4590256190
2021-04-27T00:00:00.000Z;43050;Daily ICU occupancy;6.830.030.303.030.300;3527933;62467;8927379;85804764;1078335488;2406609871;627565005;4461870789
2021-04-26T00:00:00.000Z;43285;Daily ICU occupancy;6.830.347.826.086.950;2797138;49430;7544981;70436577;1055548034;2376478374;624037072;4379893344
2021-04-25T00:00:00.000Z;42880;Daily ICU occupancy;6.830.347.826.086.950;2992170;43979;7196525;62290406;1031867985;2350301880;621239934;4311395946
2021-04-24T00:00:00.000Z;42763;Daily ICU occupancy;6.830.347.826.086.950;3366810;53776;7856309;51683211;988810128;2184610549;618247764;4072360959
2021-04-23T00:00:00.000Z;43109;Daily ICU occupancy;6.830.347.826.086.950;3759517;63805;8815460;74426673;983417365;2183356578;614880954;4060818467
2021-04-22T00:00:00.000Z;43387;Daily ICU occupancy;6.830.347.826.086.950;3759376;58129;9376794;92265220;982225195;2270639413;611121437;4126711366
2021-04-21T00:00:00.000Z;44478;Daily ICU occupancy;6.830.347.826.086.950;3699864;61501;9397778;77146918;953687080;2228125427;607362061;4025273608
2021-04-20T00:00:00.000Z;43225;Daily ICU occupancy;6.830.347.826.086.950;3584339;60153;8618048;60389622;918614930;2092520822;603662197;3813637843
2021-04-19T00:00:00.000Z;43160;Daily ICU occupancy;6.829.209.606.986.890;2863922;47505;7617479;64238091;907008589;2159635481;600077858;3883467263
2021-04-18T00:00:00.000Z;42512;Daily ICU occupancy;6.829.209.606.986.890;2817052;37838;7028158;40453428;880394033;2117985495;597213936;3800358183
2021-04-17T00:00:00.000Z;42186;Daily ICU occupancy;6.829.209.606.986.890;3286824;51817;7246422;55855990;873296212;2095509677;594396884;3760120448
2021-04-16T00:00:00.000Z;42190;Daily ICU occupancy;6.829.209.606.986.890;3582364;56006;8184776;73738082;859164811;2069204814;591110060;3708906205
2021-04-15T00:00:00.000Z;42006;Daily ICU occupancy;6.829.209.606.986.890;3424244;57166;8385742;78257002;839631960;2042636574;587527696;3646604681
2021-04-14T00:00:00.000Z;43194;Daily ICU occupancy;6.829.209.606.986.890;3441796;59210;8938740;78494821;817702686;1996772923;584103452;3562247011
2021-04-13T00:00:00.000Z;42212;Daily ICU occupancy;6.829.209.606.986.890;3297340;58420;8542443;71873105;797034599;1960123359;580661656;3488243542
2021-04-12T00:00:00.000Z;42186;Daily ICU occupancy;6.829.209.606.986.890;2552147;42557;7461806;75465738;775457088;1920780409;577364316;3412990208
2021-04-11T00:00:00.000Z;41635;Daily ICU occupancy;6.829.209.606.986.890;2972139;37889;6903210;45529665;756564307;1878029927;574812169;3332798402
2021-04-10T00:00:00.000Z;41223;Daily ICU occupancy;6.829.209.606.986.890;2763193;53611;7507604;66177978;750723926;1855545494;571840030;3293114833
2021-04-09T00:00:00.000Z;41201;Daily ICU occupancy;6.829.209.606.986.890;3123115;60612;8657849;90768859;734681101;1813925128;569076837;3223890438
2021-04-08T00:00:00.000Z;41198;Daily ICU occupancy;6.829.209.606.986.890;3609560;60648;8968935;98259185;712770284;1777809493;565953722;3143574628
2021-04-07T00:00:00.000Z;41815;Daily ICU occupancy;683.286.403.508.772;2854967;65927;9212776;78679505;691350195;1726192959;562344162;3047633608
2021-04-06T00:00:00.000Z;40604;Daily ICU occupancy;683.286.403.508.772;2508941;51807;8215507;73460523;667123519;1668690771;559489195;2954187358
2021-04-05T00:00:00.000Z;39865;Daily ICU occupancy;683.286.403.508.772;2055855;34617;5797927;58950868;650832498;1635603216;556980254;2892822111
2021-04-04T00:00:00.000Z;39211;Daily ICU occupancy;683.286.403.508.772;2404665;30864;5848783;40300730;630342782;1590752991;554924399;2816225943
2021-04-03T00:00:00.000Z;38801;Daily ICU occupancy;683.286.403.508.772;2215171;39346;7201582;51359018;629550567;1571605356;552519734;2781879790
2021-04-02T00:00:00.000Z;38527;Daily ICU occupancy;683.286.403.508.772;2721152;44622;7618278;80040333;618531632;1537484344;550304563;2725917697
2021-04-01T00:00:00.000Z;38294;Daily ICU occupancy;683.286.403.508.772;3038943;52125;8865665;90228789;606759271;1505333826;547583411;2652712557
2021-03-31T00:00:00.000Z;38924;Daily ICU occupancy;683.286.403.508.772;2943250;54410;9043547;80579436;587254213;1470736884;544544468;2571177343
2021-03-30T00:00:00.000Z;38251;Daily ICU occupancy;683.286.403.508.772;2456620;50927;8011618;64927441;568393279;1414662192;541601218;2483958804
2021-03-29T00:00:00.000Z;36585;Daily ICU occupancy;683.286.403.508.772;1947629;37140;7174517;62071682;550334512;1384460306;539144598;2412111426
2021-03-28T00:00:00.000Z;33825;Daily ICU occupancy;683.286.403.508.772;2040906;30229;6917920;35828931;520151607;1326882743;537196969;2313115028
2021-03-27T00:00:00.000Z;36815;Daily ICU occupancy;683.286.403.508.772;2505037;42529;7148472;58033808;524083115;1328666600;535156063;2293793360
2021-03-26T00:00:00.000Z;36836;Daily ICU occupancy;683.286.403.508.772;2747185;54528;11236285;79310407;519138264;1309513917;532651026;2248085202
2021-03-25T00:00:00.000Z;36732;Daily ICU occupancy;683.286.403.508.772;2812969;49122;8763243;72008437;500037039;1270625682;529903841;2165196020
2021-03-24T00:00:00.000Z;37328;Daily ICU occupancy;683.286.403.508.772;2755444;45527;8748080;63383165;487503580;1243420953;527090872;2102648644
2021-03-23T00:00:00.000Z;36451;Daily ICU occupancy;683.286.403.508.772;2215517;48785;7671676;52498701;471343195;1197177516;524335428;2033652392
2021-03-22T00:00:00.000Z;36239;Daily ICU occupancy;683.286.403.508.772;1805256;34654;6252082;58037591;460489400;1177316488;522119911;1986414281
2021-03-21T00:00:00.000Z;35625;Daily ICU occupancy;683.286.403.508.772;1883882;35246;5400777;18394085;448812220;1138792198;520314655;1838324343
2021-03-20T00:00:00.000Z;35383;Daily ICU occupancy;683.286.403.508.772;2140340;36559;6572171;65886589;447590686;1135357636;518430773;1906703672
2021-03-19T00:00:00.000Z;35538;Daily ICU occupancy;683.286.403.508.772;2417049;45655;7808546;51402953;437594134;1099071814;516290433;1761130382
2021-03-18T00:00:00.000Z;35468;Daily ICU occupancy;683.286.403.508.772;2358443;45207;8291718;43445375;423906406;1070655531;513873384;1712127166
2021-03-17T00:00:00.000Z;36139;Daily ICU occupancy;683.286.403.508.772;2378767;45004;8522460;44136808;413211704;1040344110;511514941;1670496800
2021-03-16T00:00:00.000Z;35555;Daily ICU occupancy;683.286.403.508.772;2016337;45226;7813005;40574082;394895237;1006838641;509136174;1623277535
2021-03-15T00:00:00.000Z;35409;Daily ICU occupancy;683.286.403.508.772;1508414;32650;6792048;40036753;383070182;980392806;507119837;1578974345
2021-03-14T00:00:00.000Z;35037;Daily ICU occupancy;683.286.403.508.772;1572822;24697;5160430;53141688;368057534;948268347;505611423;1596700787
2021-03-13T00:00:00.000Z;34841;Daily ICU occupancy;6.862.964.757.709.250;1959145;35274;6252759;32433549;366062884;936751630;504038601;1480372980
2021-03-12T00:00:00.000Z;35028;Daily ICU occupancy;6.862.964.757.709.250;2107877;41843;8026029;42321468;355865940;910342487;502079456;1446616665
2021-03-11T00:00:00.000Z;35168;Daily ICU occupancy;6.862.964.757.709.250;2068893;43099;7902730;38152804;344604114;891887037;499971579;1421391834
2021-03-10T00:00:00.000Z;36016;Daily ICU occupancy;6.862.964.757.709.250;2042770;43565;7728175;40526282;331477892;863765547;497902686;1375626130
2021-03-09T00:00:00.000Z;35601;Daily ICU occupancy;6.862.964.757.709.250;1787088;45125;6759857;34545765;318946469;838481776;495859916;1337510258
2021-03-08T00:00:00.000Z;35748;Daily ICU occupancy;6.862.964.757.709.250;1284489;31034;5891556;31232695;309264745;810410971;494072828;1299586933
2021-03-07T00:00:00.000Z;35430;Daily ICU occupancy;6.862.964.757.709.250;1596725;24721;5208544;15313046;299590733;784698547;492788339;1267326573
2021-03-06T00:00:00.000Z;35501;Daily ICU occupancy;6.862.964.757.709.250;1777191;33948;6383196;28769167;296259885;771439451;491191614;1245658953
2021-03-05T00:00:00.000Z;35952;Daily ICU occupancy;6.862.964.757.709.250;1931661;44880;7591609;36600793;287644698;750888809;489414423;1217201316
2021-03-04T00:00:00.000Z;36180;Daily ICU occupancy;6.862.964.757.709.250;1967643;43930;7533056;39134730;277669212;730022927;487482762;1188909245
2021-03-03T00:00:00.000Z;37129;Daily ICU occupancy;6.862.964.757.709.250;1921146;49849;7350925;33836418;267684004;704251616;485515119;1148465440
2021-03-02T00:00:00.000Z;33239;Daily ICU occupancy;6.862.964.757.709.250;1291257;44262;8943973;41327192;256095710;681892620;483593973;1114949170
2021-03-01T00:00:00.000Z;37121;Daily ICU occupancy;6.862.964.757.709.250;1294864;32920;5689136;22268037;244389123;645775073;482302716;1066148073
2021-02-28T00:00:00.000Z;37123;Daily ICU occupancy;6.862.964.757.709.250;1326095;26212;4873887;47192664;238992092;631676171;481007852;1097585065
2021-02-27T00:00:00.000Z;33787;Daily ICU occupancy;6.863.159.292.035.390;1697311;35649;6401558;21896827;234150652;622331529;479681757;995451716
2021-02-26T00:00:00.000Z;37799;Daily ICU occupancy;6.863.159.292.035.390;1898310;46050;7067043;29618537;228185683;606425933;477984446;971803860
2021-02-25T00:00:00.000Z;38275;Daily ICU occupancy;6.863.159.292.035.390;1943418;44786;7143757;30032156;217693391;590879677;476086136;945301460
2021-02-24T00:00:00.000Z;39714;Daily ICU occupancy;6.863.159.292.035.390;1922379;52747;6801547;26964327;208270161;574446091;474142718;919059122
2021-02-23T00:00:00.000Z;39643;Daily ICU occupancy;6.863.159.292.035.390;1679159;49626;6641744;22633063;200462343;558649476;472220339;888469557
2021-02-22T00:00:00.000Z;40110;Daily ICU occupancy;6.863.159.292.035.390;1251942;31624;5521516;17161073;183532792;533756335;470541180;866031238
2021-02-21T00:00:00.000Z;39285;Daily ICU occupancy;6.863.159.292.035.390;1356731;27130;4782333;9042695;177515574;519430639;469289238;844606427
2021-02-20T00:00:00.000Z;39728;Daily ICU occupancy;6.863.159.292.035.390;1589618;36599;6188369;16874502;173425599;517816619;467932507;838827933
2021-02-19T00:00:00.000Z;41267;Daily ICU occupancy;6.863.159.292.035.390;1757781;49779;6693619;22974726;167040293;502472299;466342889;816615709
2021-02-18T00:00:00.000Z;38467;Daily ICU occupancy;6.863.159.292.035.390;1756447;50445;6534649;26803960;158789052;483968849;464585108;800422062
2021-02-17T00:00:00.000Z;43916;Daily ICU occupancy;6.863.159.292.035.390;1659423;51035;6452901;24068407;150488091;469021955;462828661;773875062
2021-02-16T00:00:00.000Z;43569;Daily ICU occupancy;6.863.159.292.035.390;1534546;48577;6031721;20656907;142207686;454093807;461169238;749220634
2021-02-15T00:00:00.000Z;44223;Daily ICU occupancy;6.863.159.292.035.390;1195055;32103;5034293;17359989;135032530;442382575;459634692;729411581
2021-02-14T00:00:00.000Z;44389;Daily ICU occupancy;6.863.159.292.035.390;1298364;27929;4437324;8686884;129829137;422922853;458439637;700014183
2021-02-13T00:00:00.000Z;44985;Daily ICU occupancy;6.863.159.292.035.390;1604732;43534;5490255;16521199;125724468;424065086;457141273;700032777
2021-02-12T00:00:00.000Z;45790;Daily ICU occupancy;6.863.159.292.035.390;1827645;55358;6477944;25717771;120739009;411914629;455536541;680823410
2021-02-11T00:00:00.000Z;46540;Daily ICU occupancy;6.863.159.292.035.390;1889514;58361;6692952;23293927;113329732;386955058;453708896;658195500
2021-02-10T00:00:00.000Z;48714;Daily ICU occupancy;6.863.159.292.035.390;1881110;59614;6504359;22506197;105113953;372040476;451819382;634274899
2021-02-09T00:00:00.000Z;48432;Daily ICU occupancy;6.863.159.292.035.390;1721875;65871;6572293;47162207;98501414;358207547;449938272;652338241
2021-02-08T00:00:00.000Z;49168;Daily ICU occupancy;6.863.159.292.035.390;1448331;40661;5269710;15448288;91899788;345460331;448216397;563378625
2021-02-07T00:00:00.000Z;49245;Daily ICU occupancy;6.863.159.292.035.390;1485519;30637;4603444;6898049;87562387;337792409;446768066;549392436
2021-02-06T00:00:00.000Z;49809;Daily ICU occupancy;6.863.159.292.035.390;1822810;47753;5853704;14126129;84229069;332233265;445282547;540932447
2021-02-05T00:00:00.000Z;50701;Daily ICU occupancy;6.863.159.292.035.390;2292969;72770;6683008;21501252;80863398;322492067;443459737;526561276
2021-02-04T00:00:00.000Z;51567;Daily ICU occupancy;6.863.159.292.035.390;1994783;55546;7366244;22315846;75676423;309747998;441166768;507359687
2021-02-03T00:00:00.000Z;53797;Daily ICU occupancy;6.863.159.292.035.390;2246240;68128;7233546;41395139;68869263;295744028;439171985;516128496
2021-02-02T00:00:00.000Z;52821;Daily ICU occupancy;6.863.159.292.035.390;1985520;66162;6560176;15694644;62506356;283176169;436925745;443038860
2021-02-01T00:00:00.000Z;53463;Daily ICU occupancy;6.863.159.292.035.390;1900130;44890;5514181;14022612;57549632;273801939;434940225;427462327
2021-01-31T00:00:00.000Z;53634;Daily ICU occupancy;6.863.159.292.035.390;1624237;36565;5049450;11382928;53148307;265421632;433040095;437229747
2021-01-30T00:00:00.000Z;53839;Daily ICU occupancy;6.863.159.292.035.390;2186116;57106;6474555;12523655;50752045;260386638;431415858;401374102
